user,session,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,12,218.0,281.0,234.0,343.0,250.0,265.0,249.0,266.0,374.0,281.0,124.0,156.0,125.0,203.0,156.0,140.0,93.0,141.0,124.0,187.0,140.0
1,13,250.0,234.0,218.0,250.0,234.0,218.0,203.0,296.0,250.0,265.0,62.0,109.0,78.0,125.0,156.0,109.0,78.0,156.0,141.0,140.0,125.0
1,14,234.0,250.0,249.0,281.0,234.0,265.0,234.0,234.0,281.0,203.0,156.0,141.0,125.0,141.0,172.0,172.0,110.0,156.0,172.0,141.0,140.0
1,15,249.0,266.0,249.0,297.0,218.0,265.0,219.0,171.0,250.0,249.0,156.0,141.0,109.0,63.0,156.0,156.0,78.0,109.0,156.0,156.0,141.0
1,16,312.0,218.0,250.0,249.0,281.0,234.0,234.0,312.0,406.0,218.0,171.0,109.0,109.0,62.0,141.0,156.0,109.0,156.0,78.0,124.0,125.0
1,17,312.0,265.0,234.0,312.0,203.0,250.0,218.0,281.0,218.0,250.0,47.0,156.0,109.0,172.0,141.0,172.0,93.0,140.0,156.0,172.0,140.0
1,18,265.0,234.0,328.0,171.0,219.0,249.0,234.0,141.0,265.0,265.0,156.0,141.0,141.0,109.0,188.0,156.0,125.0,141.0,187.0,172.0,141.0
1,19,234.0,203.0,250.0,234.0,280.0,359.0,187.0,266.0,390.0,218.0,109.0,94.0,109.0,78.0,124.0,125.0,78.0,125.0,109.0,140.0,156.0
2,0,422.0,375.0,437.0,422.0,438.0,515.0,328.0,438.0,312.0,391.0,62.0,62.0,62.0,63.0,63.0,46.0,47.0,63.0,47.0,63.0,62.0
2,1,375.0,313.0,437.0,344.0,359.0,485.0,265.0,407.0,328.0,422.0,63.0,63.0,78.0,63.0,78.0,78.0,62.0,78.0,78.0,78.0,78.0
2,2,359.0,312.0,454.0,359.0,391.0,437.0,234.0,375.0,313.0,422.0,46.0,62.0,79.0,78.0,78.0,62.0,63.0,63.0,63.0,78.0,62.0
2,3,406.0,360.0,609.0,375.0,391.0,484.0,344.0,406.0,344.0,437.0,78.0,63.0,78.0,62.0,62.0,62.0,62.0,62.0,47.0,62.0,63.0
2,4,328.0,266.0,484.0,375.0,344.0,438.0,296.0,360.0,328.0,406.0,63.0,63.0,62.0,63.0,63.0,63.0,62.0,63.0,62.0,62.0,78.0
2,5,343.0,313.0,515.0,329.0,359.0,531.0,297.0,391.0,328.0,406.0,62.0,63.0,78.0,63.0,62.0,62.0,63.0,63.0,78.0,78.0,47.0
2,6,313.0,312.0,438.0,343.0,344.0,406.0,235.0,422.0,328.0,547.0,47.0,46.0,47.0,46.0,63.0,63.0,63.0,62.0,46.0,62.0,62.0
2,7,360.0,312.0,360.0,359.0,328.0,453.0,219.0,469.0,359.0,391.0,63.0,62.0,78.0,62.0,62.0,94.0,47.0,62.0,78.0,78.0,78.0
2,8,343.0,266.0,531.0,422.0,391.0,562.0,219.0,656.0,375.0,438.0,62.0,47.0,62.0,63.0,63.0,47.0,47.0,62.0,63.0,78.0,62.0
2,9,360.0,359.0,531.0,438.0,375.0,531.0,281.0,438.0,328.0,406.0,63.0,47.0,47.0,47.0,47.0,47.0,63.0,63.0,62.0,62.0,63.0
2,10,360.0,281.0,750.0,594.0,406.0,1109.0,297.0,625.0,391.0,422.0,63.0,47.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,62.0,62.0
2,11,328.0,266.0,828.0,343.0,329.0,468.0,282.0,421.0,329.0,421.0,62.0,62.0,78.0,62.0,47.0,62.0,63.0,62.0,63.0,62.0,63.0
2,12,344.0,312.0,484.0,391.0,422.0,469.0,218.0,407.0,375.0,422.0,47.0,62.0,63.0,63.0,63.0,47.0,62.0,63.0,78.0,62.0,62.0
2,13,359.0,297.0,281.0,344.0,359.0,422.0,266.0,375.0,359.0,407.0,62.0,47.0,63.0,78.0,63.0,63.0,63.0,78.0,62.0,63.0,62.0
2,14,797.0,375.0,500.0,468.0,422.0,547.0,313.0,1343.0,297.0,328.0,78.0,78.0,78.0,62.0,79.0,78.0,78.0,78.0,63.0,63.0,79.0
2,15,344.0,281.0,485.0,359.0,328.0,500.0,250.0,375.0,313.0,406.0,63.0,62.0,78.0,62.0,62.0,94.0,63.0,78.0,63.0,62.0,62.0
2,16,360.0,312.0,594.0,391.0,359.0,625.0,297.0,437.0,329.0,390.0,63.0,62.0,63.0,63.0,78.0,78.0,63.0,62.0,63.0,62.0,63.0
2,17,343.0,313.0,656.0,359.0,344.0,516.0,297.0,375.0,328.0,437.0,62.0,63.0,62.0,63.0,63.0,63.0,47.0,47.0,62.0,62.0,63.0
2,18,391.0,375.0,547.0,359.0,360.0,484.0,250.0,391.0,328.0,390.0,63.0,63.0,63.0,62.0,63.0,62.0,63.0,47.0,62.0,62.0,63.0
2,19,344.0,375.0,672.0,406.0,453.0,703.0,297.0,391.0,359.0,484.0,62.0,62.0,62.0,78.0,78.0,78.0,63.0,62.0,78.0,78.0,63.0
3,0,250.0,592.0,858.0,234.0,749.0,328.0,109.0,234.0,187.0,515.0,62.0,93.0,94.0,63.0,78.0,63.0,31.0,62.0,78.0,63.0,62.0
3,1,406.0,249.0,655.0,219.0,249.0,936.0,141.0,187.0,172.0,483.0,62.0,78.0,63.0,63.0,62.0,63.0,32.0,15.0,62.0,46.0,31.0
3,2,218.0,172.0,514.0,219.0,203.0,405.0,125.0,437.0,218.0,499.0,62.0,31.0,62.0,47.0,31.0,78.0,47.0,47.0,31.0,47.0,47.0
3,3,889.0,265.0,406.0,514.0,375.0,624.0,125.0,202.0,156.0,203.0,62.0,93.0,78.0,78.0,94.0,62.0,31.0,15.0,63.0,47.0,78.0
3,4,202.0,203.0,406.0,546.0,296.0,437.0,109.0,203.0,203.0,203.0,62.0,47.0,63.0,62.0,47.0,63.0,16.0,31.0,78.0,47.0,62.0
3,5,171.0,297.0,312.0,639.0,406.0,1887.0,156.0,390.0,219.0,343.0,62.0,109.0,109.0,109.0,78.0,93.0,47.0,32.0,78.0,62.0,47.0
3,6,187.0,203.0,686.0,250.0,202.0,344.0,124.0,312.0,188.0,483.0,46.0,62.0,46.0,78.0,62.0,78.0,46.0,16.0,63.0,62.0,63.0
3,7,218.0,328.0,655.0,249.0,281.0,749.0,172.0,234.0,202.0,453.0,62.0,94.0,62.0,78.0,78.0,94.0,47.0,31.0,78.0,63.0,62.0
3,8,266.0,280.0,749.0,219.0,296.0,749.0,140.0,234.0,203.0,484.0,78.0,62.0,63.0,47.0,62.0,62.0,47.0,47.0,78.0,62.0,62.0
3,9,234.0,484.0,624.0,249.0,406.0,655.0,141.0,249.0,390.0,577.0,63.0,78.0,93.0,78.0,78.0,94.0,31.0,46.0,109.0,63.0,63.0
3,10,219.0,234.0,561.0,219.0,234.0,561.0,141.0,281.0,234.0,811.0,78.0,31.0,47.0,63.0,78.0,93.0,63.0,31.0,93.0,62.0,62.0
3,11,281.0,297.0,1076.0,172.0,265.0,951.0,125.0,967.0,188.0,234.0,110.0,78.0,78.0,31.0,62.0,93.0,47.0,47.0,63.0,31.0,46.0
3,12,234.0,234.0,1248.0,218.0,218.0,1030.0,203.0,499.0,234.0,218.0,62.0,31.0,78.0,31.0,62.0,94.0,78.0,47.0,62.0,62.0,63.0
3,13,390.0,453.0,936.0,218.0,250.0,795.0,109.0,281.0,203.0,468.0,63.0,94.0,78.0,78.0,78.0,78.0,31.0,63.0,78.0,62.0,62.0
3,14,250.0,202.0,1482.0,250.0,343.0,1139.0,94.0,280.0,203.0,562.0,62.0,62.0,63.0,63.0,78.0,94.0,16.0,31.0,47.0,63.0,62.0
3,15,265.0,250.0,858.0,671.0,296.0,359.0,125.0,218.0,187.0,281.0,78.0,63.0,93.0,109.0,62.0,62.0,47.0,31.0,94.0,63.0,47.0
3,16,187.0,234.0,561.0,281.0,250.0,530.0,125.0,265.0,219.0,546.0,46.0,62.0,78.0,47.0,63.0,62.0,47.0,31.0,63.0,46.0,62.0
3,17,249.0,266.0,546.0,249.0,312.0,936.0,125.0,265.0,187.0,515.0,62.0,63.0,78.0,62.0,78.0,47.0,47.0,31.0,63.0,63.0,63.0
3,18,250.0,265.0,390.0,234.0,250.0,593.0,125.0,202.0,188.0,468.0,78.0,78.0,78.0,63.0,78.0,78.0,47.0,46.0,63.0,62.0,46.0
3,19,328.0,187.0,936.0,218.0,281.0,484.0,171.0,328.0,203.0,499.0,78.0,46.0,93.0,31.0,63.0,62.0,62.0,63.0,62.0,78.0,31.0
4,0,234.0,218.0,905.0,203.0,405.0,687.0,171.0,266.0,187.0,468.0,62.0,93.0,78.0,78.0,62.0,78.0,62.0,63.0,78.0,62.0,125.0
4,1,187.0,187.0,1014.0,172.0,515.0,1014.0,140.0,390.0,187.0,656.0,62.0,78.0,63.0,63.0,78.0,62.0,47.0,63.0,94.0,78.0,78.0
4,2,234.0,203.0,827.0,218.0,312.0,578.0,156.0,234.0,202.0,500.0,94.0,94.0,94.0,109.0,63.0,78.0,46.0,62.0,78.0,78.0,124.0
4,3,203.0,203.0,826.0,188.0,265.0,1014.0,156.0,437.0,156.0,608.0,78.0,78.0,93.0,94.0,78.0,78.0,47.0,62.0,62.0,93.0,78.0
4,4,218.0,203.0,811.0,219.0,468.0,577.0,140.0,312.0,187.0,266.0,78.0,78.0,47.0,109.0,62.0,78.0,62.0,63.0,78.0,78.0,93.0
4,5,219.0,203.0,234.0,202.0,484.0,343.0,141.0,234.0,514.0,874.0,94.0,93.0,93.0,93.0,125.0,109.0,63.0,62.0,140.0,63.0,47.0
4,6,171.0,234.0,843.0,156.0,561.0,640.0,172.0,327.0,172.0,234.0,78.0,110.0,78.0,78.0,78.0,78.0,62.0,62.0,78.0,93.0,125.0
4,7,187.0,219.0,671.0,171.0,499.0,843.0,171.0,422.0,171.0,515.0,63.0,94.0,109.0,78.0,94.0,110.0,47.0,47.0,62.0,78.0,109.0
4,8,827.0,203.0,764.0,203.0,468.0,671.0,156.0,593.0,171.0,515.0,110.0,78.0,78.0,125.0,78.0,109.0,47.0,62.0,93.0,94.0,109.0
4,9,187.0,203.0,764.0,187.0,421.0,1202.0,171.0,297.0,187.0,452.0,62.0,78.0,93.0,78.0,78.0,94.0,62.0,63.0,93.0,62.0,109.0
4,10,203.0,218.0,1717.0,187.0,515.0,842.0,156.0,421.0,172.0,437.0,63.0,94.0,63.0,93.0,93.0,93.0,62.0,62.0,63.0,62.0,93.0
4,11,203.0,234.0,983.0,203.0,530.0,671.0,140.0,297.0,156.0,499.0,78.0,94.0,63.0,94.0,78.0,47.0,62.0,63.0,47.0,93.0,125.0
4,12,202.0,219.0,733.0,187.0,562.0,733.0,172.0,343.0,187.0,437.0,78.0,78.0,47.0,78.0,78.0,62.0,62.0,62.0,93.0,78.0,109.0
4,13,188.0,218.0,811.0,187.0,406.0,842.0,141.0,390.0,203.0,436.0,63.0,109.0,78.0,78.0,63.0,78.0,47.0,62.0,62.0,62.0,110.0
4,14,203.0,202.0,905.0,172.0,624.0,1248.0,156.0,468.0,187.0,484.0,62.0,93.0,78.0,78.0,93.0,62.0,47.0,62.0,78.0,78.0,93.0
4,15,484.0,187.0,749.0,187.0,796.0,421.0,156.0,374.0,172.0,483.0,63.0,62.0,62.0,78.0,78.0,93.0,62.0,62.0,63.0,78.0,125.0
4,16,202.0,188.0,1045.0,234.0,577.0,1217.0,140.0,421.0,172.0,655.0,62.0,78.0,78.0,78.0,78.0,78.0,31.0,63.0,94.0,78.0,109.0
4,17,187.0,203.0,874.0,358.0,1046.0,1466.0,156.0,686.0,172.0,484.0,62.0,94.0,78.0,46.0,78.0,62.0,62.0,94.0,63.0,78.0,109.0
4,18,218.0,188.0,670.0,188.0,514.0,827.0,141.0,280.0,188.0,499.0,78.0,47.0,31.0,78.0,109.0,78.0,63.0,62.0,78.0,62.0,109.0
4,19,249.0,203.0,1186.0,218.0,593.0,780.0,125.0,312.0,171.0,500.0,78.0,94.0,109.0,109.0,78.0,62.0,47.0,78.0,62.0,78.0,93.0
5,0,437.0,313.0,281.0,359.0,329.0,515.0,297.0,281.0,453.0,391.0,94.0,78.0,78.0,78.0,94.0,93.0,94.0,78.0,94.0,94.0,125.0
5,1,422.0,297.0,250.0,312.0,282.0,812.0,250.0,250.0,344.0,328.0,94.0,78.0,94.0,94.0,94.0,78.0,94.0,78.0,94.0,78.0,125.0
5,2,406.0,297.0,281.0,312.0,313.0,828.0,313.0,296.0,375.0,360.0,78.0,78.0,93.0,78.0,94.0,94.0,78.0,78.0,79.0,79.0,78.0
5,3,422.0,297.0,281.0,344.0,296.0,813.0,297.0,281.0,391.0,359.0,94.0,78.0,78.0,78.0,78.0,79.0,94.0,78.0,94.0,93.0,125.0
5,4,500.0,312.0,266.0,359.0,344.0,531.0,297.0,328.0,360.0,343.0,94.0,78.0,94.0,78.0,94.0,94.0,78.0,78.0,78.0,78.0,141.0
5,5,422.0,281.0,203.0,328.0,313.0,500.0,281.0,266.0,421.0,360.0,94.0,93.0,78.0,94.0,94.0,78.0,78.0,78.0,93.0,79.0,109.0
5,6,407.0,297.0,343.0,375.0,328.0,641.0,250.0,313.0,390.0,375.0,94.0,93.0,93.0,94.0,78.0,94.0,94.0,94.0,93.0,78.0,125.0
5,7,531.0,297.0,297.0,344.0,312.0,453.0,250.0,297.0,375.0,407.0,78.0,78.0,94.0,94.0,94.0,94.0,79.0,79.0,94.0,110.0,140.0
5,8,484.0,329.0,375.0,390.0,360.0,484.0,281.0,266.0,375.0,390.0,78.0,94.0,78.0,93.0,94.0,93.0,78.0,78.0,94.0,78.0,125.0
5,9,563.0,312.0,438.0,375.0,343.0,469.0,313.0,296.0,407.0,406.0,94.0,78.0,94.0,78.0,93.0,78.0,94.0,78.0,94.0,109.0,125.0
5,10,531.0,329.0,296.0,375.0,329.0,484.0,297.0,297.0,406.0,391.0,94.0,94.0,93.0,94.0,94.0,78.0,78.0,78.0,78.0,78.0,125.0
5,11,500.0,297.0,281.0,328.0,312.0,500.0,266.0,281.0,422.0,360.0,93.0,78.0,93.0,78.0,94.0,94.0,79.0,78.0,94.0,78.0,125.0
5,12,594.0,203.0,343.0,344.0,375.0,547.0,156.0,313.0,406.0,422.0,78.0,78.0,78.0,94.0,78.0,78.0,78.0,78.0,78.0,94.0,125.0
5,13,469.0,234.0,281.0,313.0,265.0,485.0,281.0,266.0,421.0,360.0,78.0,78.0,94.0,78.0,93.0,94.0,78.0,78.0,93.0,94.0,94.0
5,14,406.0,250.0,250.0,312.0,375.0,485.0,156.0,391.0,531.0,672.0,78.0,94.0,78.0,94.0,110.0,94.0,78.0,94.0,93.0,94.0,125.0
5,15,391.0,281.0,219.0,328.0,297.0,406.0,172.0,328.0,437.0,375.0,78.0,78.0,78.0,93.0,93.0,93.0,78.0,78.0,94.0,94.0,94.0
5,16,484.0,266.0,297.0,359.0,328.0,563.0,203.0,297.0,687.0,391.0,78.0,78.0,78.0,94.0,94.0,78.0,94.0,78.0,78.0,94.0,125.0
5,17,469.0,312.0,329.0,359.0,344.0,453.0,281.0,281.0,422.0,375.0,94.0,94.0,94.0,78.0,94.0,93.0,78.0,78.0,78.0,94.0,125.0
5,18,532.0,297.0,296.0,360.0,328.0,469.0,234.0,313.0,468.0,453.0,79.0,78.0,93.0,94.0,94.0,94.0,78.0,94.0,78.0,94.0,125.0
5,19,468.0,235.0,234.0,359.0,250.0,500.0,157.0,297.0,375.0,343.0,93.0,94.0,62.0,78.0,79.0,79.0,79.0,78.0,78.0,93.0,125.0
6,0,343.0,250.0,235.0,265.0,250.0,282.0,203.0,265.0,313.0,328.0,62.0,79.0,63.0,78.0,79.0,63.0,62.0,62.0,79.0,78.0,63.0
6,1,359.0,203.0,219.0,312.0,282.0,296.0,157.0,265.0,297.0,297.0,46.0,78.0,63.0,78.0,78.0,62.0,63.0,78.0,63.0,63.0,63.0
6,2,328.0,235.0,250.0,312.0,266.0,312.0,266.0,250.0,297.0,281.0,63.0,78.0,78.0,78.0,78.0,62.0,63.0,62.0,62.0,62.0,62.0
6,3,344.0,281.0,266.0,297.0,281.0,297.0,266.0,265.0,282.0,281.0,63.0,78.0,79.0,63.0,62.0,63.0,78.0,62.0,63.0,62.0,62.0
6,4,344.0,203.0,219.0,281.0,250.0,281.0,172.0,250.0,281.0,297.0,63.0,62.0,78.0,78.0,78.0,63.0,63.0,63.0,63.0,79.0,63.0
6,5,343.0,203.0,235.0,297.0,234.0,297.0,172.0,250.0,265.0,297.0,78.0,78.0,79.0,62.0,62.0,78.0,62.0,62.0,62.0,79.0,63.0
6,6,328.0,250.0,235.0,297.0,250.0,296.0,188.0,266.0,296.0,297.0,78.0,94.0,78.0,78.0,62.0,78.0,79.0,62.0,62.0,63.0,63.0
6,7,329.0,203.0,234.0,297.0,281.0,328.0,172.0,266.0,297.0,281.0,63.0,62.0,78.0,78.0,62.0,78.0,63.0,63.0,47.0,62.0,62.0
6,8,344.0,219.0,218.0,297.0,235.0,297.0,171.0,266.0,266.0,281.0,63.0,62.0,62.0,63.0,63.0,78.0,62.0,63.0,63.0,78.0,78.0
6,9,344.0,203.0,219.0,312.0,282.0,296.0,172.0,266.0,297.0,312.0,63.0,62.0,78.0,62.0,78.0,78.0,79.0,63.0,78.0,78.0,78.0
6,10,344.0,234.0,219.0,312.0,250.0,282.0,172.0,718.0,328.0,329.0,78.0,78.0,63.0,94.0,63.0,47.0,62.0,78.0,78.0,79.0,62.0
6,11,281.0,203.0,203.0,297.0,235.0,297.0,156.0,297.0,312.0,328.0,62.0,63.0,63.0,63.0,47.0,62.0,62.0,62.0,62.0,78.0,63.0
6,12,328.0,219.0,218.0,313.0,250.0,312.0,204.0,281.0,297.0,312.0,62.0,62.0,62.0,63.0,62.0,62.0,47.0,62.0,62.0,62.0,63.0
6,13,343.0,203.0,204.0,296.0,266.0,281.0,157.0,281.0,281.0,266.0,78.0,63.0,63.0,78.0,63.0,63.0,63.0,62.0,47.0,63.0,62.0
6,14,360.0,265.0,266.0,297.0,265.0,297.0,250.0,266.0,312.0,329.0,63.0,78.0,78.0,78.0,62.0,79.0,63.0,63.0,62.0,79.0,62.0
6,15,469.0,172.0,187.0,297.0,344.0,328.0,141.0,218.0,266.0,297.0,63.0,62.0,62.0,63.0,63.0,47.0,47.0,47.0,47.0,63.0,62.0
6,16,375.0,203.0,234.0,313.0,266.0,312.0,172.0,281.0,281.0,313.0,62.0,78.0,78.0,79.0,78.0,62.0,63.0,62.0,63.0,79.0,62.0
6,17,312.0,235.0,234.0,297.0,266.0,297.0,187.0,266.0,281.0,297.0,62.0,79.0,62.0,78.0,63.0,62.0,62.0,63.0,78.0,78.0,62.0
6,18,343.0,203.0,219.0,313.0,265.0,313.0,172.0,265.0,313.0,281.0,46.0,63.0,63.0,78.0,62.0,78.0,62.0,78.0,63.0,62.0,78.0
6,19,328.0,219.0,203.0,313.0,250.0,312.0,156.0,282.0,281.0,297.0,63.0,78.0,62.0,78.0,46.0,62.0,63.0,63.0,46.0,62.0,62.0
7,0,327.0,265.0,312.0,359.0,312.0,406.0,327.0,328.0,359.0,374.0,78.0,78.0,78.0,78.0,63.0,109.0,78.0,63.0,78.0,94.0,78.0
7,1,359.0,234.0,218.0,312.0,250.0,374.0,156.0,281.0,296.0,375.0,140.0,109.0,78.0,109.0,78.0,124.0,62.0,94.0,140.0,109.0,109.0
7,2,297.0,218.0,172.0,327.0,203.0,406.0,171.0,265.0,266.0,312.0,94.0,93.0,62.0,93.0,78.0,78.0,62.0,78.0,78.0,78.0,78.0
7,3,358.0,203.0,328.0,327.0,312.0,359.0,328.0,390.0,343.0,328.0,93.0,94.0,78.0,78.0,78.0,94.0,78.0,109.0,93.0,78.0,93.0
7,4,374.0,281.0,327.0,390.0,359.0,375.0,296.0,328.0,312.0,358.0,78.0,94.0,93.0,110.0,78.0,94.0,93.0,78.0,78.0,78.0,94.0
7,5,296.0,203.0,250.0,280.0,234.0,297.0,171.0,266.0,265.0,327.0,93.0,94.0,78.0,78.0,78.0,94.0,62.0,63.0,109.0,78.0,110.0
7,6,344.0,202.0,281.0,328.0,312.0,374.0,156.0,312.0,281.0,312.0,110.0,93.0,94.0,94.0,109.0,140.0,78.0,109.0,109.0,78.0,156.0
7,7,328.0,234.0,234.0,343.0,219.0,327.0,219.0,280.0,312.0,375.0,109.0,109.0,125.0,109.0,78.0,124.0,94.0,78.0,110.0,78.0,109.0
7,8,297.0,202.0,312.0,266.0,234.0,343.0,140.0,297.0,234.0,327.0,94.0,93.0,94.0,78.0,78.0,93.0,62.0,94.0,78.0,93.0,94.0
7,9,359.0,281.0,281.0,405.0,297.0,374.0,312.0,328.0,327.0,375.0,78.0,94.0,109.0,93.0,78.0,109.0,78.0,78.0,78.0,78.0,78.0
7,10,344.0,265.0,343.0,359.0,296.0,390.0,281.0,328.0,312.0,327.0,94.0,109.0,109.0,78.0,78.0,78.0,47.0,78.0,78.0,62.0,78.0
7,11,328.0,218.0,297.0,343.0,312.0,374.0,265.0,328.0,296.0,344.0,109.0,93.0,109.0,124.0,109.0,109.0,94.0,110.0,109.0,94.0,140.0
7,12,312.0,250.0,312.0,374.0,343.0,390.0,312.0,359.0,328.0,374.0,78.0,109.0,109.0,93.0,94.0,94.0,78.0,94.0,94.0,93.0,94.0
7,13,343.0,250.0,265.0,406.0,327.0,359.0,265.0,406.0,296.0,359.0,78.0,78.0,109.0,125.0,93.0,94.0,78.0,94.0,78.0,78.0,78.0
7,14,343.0,249.0,328.0,390.0,359.0,359.0,280.0,359.0,312.0,359.0,93.0,93.0,110.0,109.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0
7,15,250.0,218.0,218.0,266.0,234.0,296.0,172.0,249.0,250.0,312.0,94.0,109.0,78.0,78.0,78.0,93.0,94.0,62.0,78.0,62.0,78.0
7,16,358.0,250.0,312.0,406.0,327.0,343.0,328.0,328.0,312.0,374.0,109.0,94.0,94.0,94.0,78.0,94.0,63.0,78.0,93.0,78.0,78.0
