user,session,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
7,16,109.0,194.0,311.0,101.0,168.0,294.0,160.0,152.0,151.0,252.0,66.0,67.0,49.0,84.0,41.0,75.0,59.0,75.0,75.0,58.0,42.0
7,17,128.0,195.0,535.0,212.0,186.0,281.0,152.0,111.0,135.0,179.0,68.0,67.0,33.0,41.0,58.0,51.0,50.0,42.0,67.0,51.0,33.0
7,18,126.0,185.0,487.0,118.0,168.0,320.0,185.0,193.0,118.0,227.0,83.0,66.0,58.0,75.0,42.0,50.0,83.0,75.0,50.0,75.0,67.0
7,19,143.0,227.0,396.0,151.0,194.0,260.0,160.0,152.0,126.0,227.0,92.0,100.0,67.0,83.0,42.0,66.0,67.0,67.0,49.0,41.0,58.0
8,0,151.0,193.0,1138.0,443.0,201.0,368.0,168.0,133.0,143.0,142.0,117.0,100.0,99.0,124.0,92.0,91.0,92.0,99.0,100.0,91.0,91.0
8,1,204.0,230.0,1130.0,348.0,450.0,527.0,178.0,162.0,161.0,655.0,110.0,119.0,144.0,135.0,101.0,84.0,101.0,102.0,110.0,93.0,84.0
8,2,259.0,218.0,402.0,276.0,209.0,301.0,185.0,150.0,176.0,218.0,125.0,109.0,100.0,108.0,100.0,100.0,92.0,91.0,117.0,91.0,99.0
8,3,301.0,251.0,2235.0,184.0,201.0,435.0,184.0,192.0,185.0,1355.0,133.0,108.0,108.0,108.0,99.0,99.0,116.0,108.0,109.0,108.0,142.0
8,4,357.0,280.0,1036.0,620.0,298.0,1146.0,204.0,391.0,247.0,620.0,143.0,135.0,118.0,152.0,110.0,126.0,110.0,110.0,110.0,118.0,92.0
8,5,298.0,204.0,2514.0,672.0,237.0,1351.0,196.0,169.0,255.0,621.0,110.0,92.0,67.0,102.0,92.0,76.0,110.0,118.0,136.0,119.0,101.0
8,6,184.0,176.0,678.0,243.0,268.0,1213.0,184.0,168.0,100.0,151.0,108.0,100.0,108.0,91.0,100.0,91.0,91.0,92.0,92.0,91.0,83.0
8,7,263.0,238.0,1808.0,314.0,247.0,1528.0,195.0,280.0,187.0,781.0,109.0,135.0,126.0,127.0,118.0,101.0,118.0,101.0,102.0,127.0,127.0
8,8,218.0,193.0,519.0,293.0,217.0,779.0,142.0,134.0,143.0,853.0,117.0,100.0,99.0,83.0,116.0,83.0,66.0,100.0,100.0,83.0,92.0
8,9,314.0,272.0,840.0,357.0,280.0,1062.0,170.0,221.0,153.0,891.0,109.0,127.0,110.0,153.0,101.0,127.0,84.0,92.0,101.0,101.0,93.0
8,10,150.0,193.0,837.0,234.0,192.0,511.0,159.0,209.0,552.0,251.0,116.0,83.0,91.0,124.0,91.0,92.0,83.0,83.0,116.0,100.0,83.0
8,11,142.0,184.0,444.0,150.0,209.0,636.0,159.0,117.0,118.0,150.0,116.0,75.0,100.0,116.0,92.0,117.0,83.0,83.0,83.0,91.0,83.0
8,12,238.0,221.0,764.0,238.0,271.0,1231.0,179.0,399.0,483.0,858.0,144.0,109.0,92.0,101.0,109.0,110.0,101.0,101.0,118.0,76.0,101.0
8,13,203.0,221.0,713.0,298.0,450.0,1366.0,187.0,221.0,161.0,348.0,143.0,119.0,127.0,119.0,109.0,118.0,84.0,101.0,101.0,110.0,93.0
8,14,184.0,243.0,5193.0,367.0,243.0,1463.0,167.0,226.0,168.0,460.0,116.0,66.0,66.0,107.0,100.0,83.0,75.0,100.0,92.0,99.0,91.0
8,15,331.0,255.0,833.0,314.0,221.0,806.0,187.0,272.0,161.0,663.0,110.0,119.0,118.0,109.0,101.0,92.0,84.0,93.0,101.0,102.0,101.0
8,16,134.0,184.0,703.0,176.0,426.0,2284.0,176.0,175.0,151.0,217.0,100.0,92.0,83.0,108.0,91.0,83.0,91.0,83.0,108.0,66.0,83.0
8,17,331.0,425.0,1105.0,535.0,246.0,552.0,204.0,238.0,179.0,688.0,152.0,135.0,144.0,143.0,109.0,127.0,127.0,127.0,119.0,101.0,93.0
8,18,151.0,175.0,745.0,619.0,201.0,285.0,175.0,143.0,134.0,159.0,108.0,74.0,100.0,100.0,100.0,91.0,83.0,83.0,91.0,91.0,83.0
8,19,204.0,365.0,1681.0,527.0,246.0,1579.0,196.0,118.0,187.0,1138.0,118.0,110.0,93.0,118.0,109.0,127.0,101.0,110.0,127.0,110.0,126.0
9,0,310.0,1080.0,854.0,151.0,235.0,351.0,226.0,176.0,528.0,1556.0,100.0,108.0,108.0,92.0,83.0,74.0,100.0,75.0,91.0,91.0,83.0
9,1,192.0,260.0,2200.0,151.0,226.0,360.0,217.0,260.0,343.0,619.0,99.0,83.0,99.0,92.0,91.0,91.0,83.0,83.0,99.0,57.0,108.0
9,2,226.0,360.0,662.0,552.0,360.0,737.0,226.0,185.0,217.0,293.0,108.0,100.0,100.0,125.0,159.0,100.0,92.0,67.0,91.0,92.0,92.0
9,3,151.0,310.0,913.0,318.0,360.0,494.0,251.0,185.0,192.0,486.0,109.0,91.0,133.0,99.0,108.0,91.0,100.0,83.0,83.0,58.0,91.0
9,4,209.0,318.0,729.0,569.0,653.0,812.0,209.0,184.0,209.0,352.0,125.0,100.0,117.0,133.0,116.0,83.0,108.0,83.0,83.0,92.0,91.0
9,5,309.0,494.0,586.0,176.0,268.0,1021.0,242.0,502.0,268.0,243.0,116.0,100.0,108.0,91.0,108.0,83.0,116.0,75.0,100.0,67.0,100.0
9,6,368.0,519.0,1816.0,301.0,243.0,377.0,200.0,210.0,251.0,426.0,125.0,108.0,91.0,100.0,100.0,100.0,82.0,83.0,83.0,99.0,92.0
9,7,293.0,385.0,251.0,201.0,234.0,310.0,226.0,217.0,377.0,418.0,92.0,75.0,83.0,66.0,116.0,91.0,108.0,99.0,67.0,66.0,92.0
9,8,260.0,318.0,1248.0,879.0,335.0,2185.0,243.0,259.0,202.0,368.0,125.0,100.0,91.0,91.0,100.0,66.0,117.0,91.0,84.0,74.0,91.0
9,9,394.0,360.0,1332.0,862.0,269.0,1482.0,201.0,201.0,218.0,1214.0,117.0,74.0,75.0,91.0,100.0,74.0,83.0,66.0,75.0,91.0,100.0
9,10,167.0,285.0,987.0,234.0,293.0,586.0,159.0,243.0,293.0,309.0,91.0,83.0,83.0,41.0,100.0,66.0,83.0,100.0,83.0,74.0,92.0
9,11,226.0,302.0,2049.0,151.0,226.0,452.0,184.0,209.0,243.0,176.0,92.0,75.0,74.0,75.0,100.0,83.0,91.0,83.0,92.0,74.0,116.0
9,12,193.0,468.0,1322.0,352.0,351.0,494.0,218.0,242.0,561.0,979.0,100.0,91.0,66.0,92.0,116.0,83.0,108.0,74.0,75.0,41.0,91.0
9,13,293.0,318.0,285.0,176.0,242.0,210.0,226.0,167.0,276.0,326.0,134.0,92.0,83.0,100.0,91.0,92.0,99.0,74.0,83.0,50.0,84.0
9,14,209.0,268.0,410.0,226.0,234.0,477.0,192.0,185.0,359.0,377.0,91.0,75.0,91.0,108.0,99.0,75.0,91.0,92.0,108.0,58.0,75.0
9,15,284.0,410.0,636.0,494.0,259.0,486.0,217.0,218.0,552.0,1247.0,116.0,83.0,100.0,92.0,91.0,92.0,100.0,75.0,100.0,25.0,66.0
9,16,209.0,251.0,1113.0,218.0,360.0,1481.0,184.0,226.0,259.0,352.0,117.0,92.0,100.0,109.0,91.0,74.0,100.0,75.0,75.0,92.0,108.0
9,17,243.0,267.0,628.0,226.0,284.0,310.0,192.0,210.0,293.0,267.0,100.0,91.0,92.0,108.0,108.0,100.0,83.0,83.0,74.0,83.0,117.0
9,18,176.0,260.0,920.0,326.0,226.0,369.0,226.0,251.0,401.0,962.0,117.0,83.0,83.0,91.0,83.0,83.0,83.0,74.0,91.0,100.0,75.0
9,19,218.0,477.0,594.0,460.0,235.0,451.0,176.0,201.0,402.0,343.0,92.0,91.0,100.0,41.0,100.0,99.0,92.0,108.0,91.0,82.0,99.0
10,0,234.0,301.0,519.0,251.0,310.0,460.0,234.0,226.0,185.0,251.0,99.0,100.0,108.0,92.0,83.0,100.0,108.0,92.0,100.0,91.0,108.0
10,1,184.0,276.0,452.0,226.0,268.0,301.0,234.0,176.0,176.0,267.0,100.0,108.0,108.0,83.0,100.0,99.0,100.0,50.0,75.0,91.0,83.0
10,2,201.0,243.0,468.0,226.0,293.0,686.0,201.0,209.0,192.0,553.0,91.0,91.0,108.0,100.0,83.0,91.0,83.0,83.0,100.0,84.0,74.0
10,3,184.0,251.0,728.0,192.0,276.0,493.0,201.0,192.0,176.0,243.0,100.0,83.0,117.0,91.0,83.0,91.0,92.0,91.0,92.0,83.0,83.0
10,4,544.0,284.0,402.0,226.0,268.0,259.0,210.0,217.0,193.0,259.0,83.0,100.0,100.0,83.0,92.0,91.0,100.0,74.0,83.0,83.0,108.0
10,5,229.0,246.0,594.0,238.0,339.0,391.0,195.0,780.0,247.0,296.0,84.0,93.0,169.0,84.0,135.0,93.0,92.0,101.0,110.0,84.0,85.0
10,6,238.0,306.0,619.0,255.0,297.0,458.0,255.0,187.0,204.0,237.0,118.0,84.0,101.0,101.0,110.0,93.0,127.0,93.0,93.0,84.0,110.0
10,7,220.0,247.0,449.0,272.0,280.0,518.0,195.0,212.0,170.0,339.0,101.0,110.0,152.0,101.0,67.0,67.0,84.0,101.0,93.0,75.0,93.0
10,8,246.0,331.0,755.0,331.0,340.0,874.0,237.0,569.0,246.0,340.0,101.0,76.0,84.0,93.0,93.0,84.0,118.0,93.0,101.0,119.0,67.0
10,9,210.0,242.0,1204.0,226.0,293.0,602.0,201.0,201.0,209.0,234.0,100.0,99.0,150.0,100.0,100.0,108.0,83.0,100.0,99.0,91.0,75.0
10,10,238.0,323.0,891.0,288.0,357.0,865.0,204.0,306.0,237.0,883.0,119.0,110.0,109.0,109.0,93.0,109.0,76.0,93.0,101.0,101.0,92.0
10,11,204.0,280.0,611.0,246.0,289.0,534.0,213.0,220.0,212.0,646.0,110.0,84.0,127.0,101.0,84.0,92.0,110.0,84.0,118.0,68.0,101.0
10,12,271.0,264.0,390.0,238.0,280.0,356.0,204.0,221.0,169.0,323.0,118.0,102.0,135.0,101.0,92.0,101.0,93.0,93.0,84.0,93.0,101.0
10,13,235.0,276.0,435.0,259.0,285.0,460.0,226.0,200.0,226.0,226.0,109.0,108.0,108.0,83.0,92.0,99.0,91.0,66.0,83.0,75.0,83.0
10,14,209.0,276.0,619.0,218.0,293.0,610.0,218.0,201.0,175.0,494.0,100.0,100.0,133.0,83.0,99.0,99.0,83.0,83.0,99.0,58.0,91.0
10,15,220.0,314.0,730.0,280.0,348.0,832.0,263.0,306.0,254.0,798.0,75.0,76.0,67.0,110.0,101.0,101.0,127.0,84.0,118.0,76.0,67.0
10,16,246.0,306.0,433.0,237.0,314.0,611.0,204.0,221.0,195.0,373.0,118.0,101.0,101.0,101.0,118.0,76.0,76.0,76.0,92.0,76.0,93.0
10,17,271.0,331.0,1511.0,263.0,297.0,551.0,213.0,237.0,196.0,568.0,118.0,101.0,76.0,93.0,84.0,101.0,93.0,75.0,85.0,84.0,76.0
10,18,226.0,327.0,536.0,226.0,284.0,251.0,226.0,201.0,176.0,251.0,100.0,150.0,100.0,99.0,91.0,83.0,117.0,91.0,83.0,100.0,66.0
10,19,347.0,314.0,1087.0,212.0,348.0,1426.0,220.0,594.0,230.0,407.0,117.0,152.0,110.0,92.0,110.0,101.0,109.0,93.0,102.0,109.0,67.0
11,0,279.0,236.0,363.0,346.0,262.0,371.0,211.0,178.0,261.0,532.0,67.0,67.0,101.0,84.0,42.0,58.0,84.0,84.0,75.0,84.0,67.0
11,1,270.0,219.0,608.0,228.0,253.0,354.0,203.0,321.0,152.0,236.0,58.0,92.0,109.0,109.0,83.0,75.0,93.0,117.0,75.0,109.0,58.0
11,2,211.0,211.0,245.0,245.0,270.0,304.0,186.0,177.0,169.0,177.0,59.0,92.0,92.0,101.0,67.0,33.0,92.0,83.0,58.0,75.0,75.0
11,3,135.0,860.0,600.0,278.0,279.0,616.0,194.0,194.0,186.0,270.0,33.0,7.0,101.0,109.0,84.0,67.0,84.0,76.0,67.0,33.0,58.0
11,4,144.0,194.0,566.0,278.0,329.0,295.0,262.0,203.0,244.0,161.0,76.0,67.0,101.0,83.0,67.0,84.0,93.0,75.0,75.0,93.0,67.0
11,5,212.0,236.0,489.0,389.0,245.0,329.0,194.0,143.0,186.0,456.0,59.0,100.0,84.0,84.0,75.0,66.0,84.0,75.0,67.0,42.0,59.0
11,6,271.0,210.0,853.0,1485.0,338.0,1199.0,219.0,372.0,329.0,363.0,33.0,83.0,118.0,75.0,67.0,84.0,100.0,84.0,67.0,92.0,75.0
11,7,220.0,219.0,515.0,228.0,616.0,287.0,219.0,245.0,177.0,304.0,76.0,84.0,101.0,84.0,50.0,84.0,84.0,76.0,67.0,101.0,84.0
11,8,260.0,861.0,802.0,489.0,515.0,1139.0,245.0,405.0,675.0,759.0,125.0,84.0,84.0,41.0,92.0,109.0,67.0,75.0,50.0,92.0,93.0
11,9,160.0,473.0,1131.0,312.0,312.0,1038.0,195.0,202.0,177.0,870.0,50.0,84.0,109.0,109.0,67.0,76.0,84.0,92.0,42.0,42.0,92.0
11,10,185.0,245.0,870.0,253.0,253.0,878.0,194.0,186.0,160.0,270.0,75.0,101.0,101.0,83.0,67.0,67.0,75.0,75.0,66.0,101.0,50.0
11,11,152.0,236.0,405.0,177.0,270.0,338.0,203.0,169.0,202.0,236.0,83.0,100.0,92.0,75.0,76.0,59.0,84.0,50.0,75.0,101.0,67.0
11,12,372.0,295.0,937.0,388.0,413.0,1671.0,202.0,245.0,161.0,590.0,59.0,84.0,92.0,58.0,75.0,76.0,84.0,59.0,59.0,58.0,50.0
11,13,321.0,219.0,1165.0,548.0,363.0,1384.0,220.0,287.0,186.0,1046.0,76.0,92.0,84.0,75.0,42.0,67.0,110.0,101.0,58.0,58.0,76.0
11,14,127.0,295.0,388.0,262.0,405.0,262.0,211.0,244.0,220.0,295.0,59.0,100.0,84.0,110.0,50.0,67.0,67.0,67.0,42.0,58.0,59.0
11,15,194.0,219.0,448.0,742.0,388.0,380.0,211.0,220.0,219.0,321.0,58.0,75.0,84.0,100.0,67.0,76.0,75.0,75.0,49.0,101.0,75.0
11,16,144.0,219.0,624.0,405.0,448.0,219.0,219.0,220.0,169.0,295.0,50.0,66.0,84.0,76.0,76.0,66.0,101.0,84.0,33.0,108.0,58.0
11,17,144.0,236.0,557.0,220.0,278.0,338.0,194.0,169.0,202.0,195.0,75.0,75.0,84.0,126.0,67.0,50.0,92.0,75.0,67.0,76.0,83.0
11,18,169.0,236.0,304.0,321.0,405.0,329.0,228.0,321.0,169.0,312.0,67.0,67.0,92.0,92.0,75.0,58.0,92.0,67.0,67.0,92.0,67.0
11,19,178.0,211.0,700.0,802.0,287.0,727.0,202.0,220.0,194.0,431.0,59.0,84.0,92.0,101.0,42.0,76.0,75.0,67.0,67.0,75.0,58.0
12,0,126.0,318.0,728.0,167.0,226.0,703.0,184.0,226.0,168.0,234.0,50.0,75.0,66.0,75.0,67.0,58.0,83.0,92.0,83.0,58.0,41.0
12,1,293.0,410.0,602.0,302.0,318.0,477.0,268.0,259.0,251.0,385.0,74.0,74.0,74.0,50.0,57.0,49.0,83.0,83.0,58.0,67.0,42.0
12,2,142.0,402.0,627.0,277.0,301.0,619.0,226.0,301.0,226.0,594.0,83.0,83.0,83.0,75.0,74.0,75.0,83.0,66.0,67.0,50.0,58.0
12,3,126.0,385.0,452.0,150.0,226.0,1154.0,168.0,175.0,176.0,268.0,42.0,50.0,75.0,57.0,41.0,33.0,67.0,49.0,50.0,83.0,41.0
12,4,167.0,243.0,310.0,134.0,235.0,327.0,151.0,117.0,202.0,159.0,57.0,58.0,75.0,75.0,67.0,67.0,67.0,75.0,58.0,57.0,41.0
12,5,176.0,352.0,4637.0,218.0,260.0,1046.0,210.0,209.0,193.0,661.0,66.0,58.0,83.0,42.0,83.0,57.0,83.0,83.0,66.0,49.0,66.0
12,6,193.0,251.0,393.0,160.0,268.0,3090.0,185.0,134.0,201.0,452.0,66.0,49.0,91.0,67.0,83.0,49.0,58.0,58.0,58.0,58.0,25.0
12,7,544.0,343.0,1631.0,243.0,276.0,477.0,260.0,167.0,276.0,1414.0,83.0,83.0,91.0,92.0,66.0,75.0,75.0,83.0,75.0,50.0,92.0
12,8,561.0,327.0,1358.0,385.0,336.0,1383.0,218.0,310.0,167.0,973.0,49.0,58.0,41.0,58.0,67.0,41.0,74.0,74.0,41.0,42.0,74.0
12,9,276.0,344.0,687.0,444.0,277.0,528.0,226.0,294.0,201.0,654.0,83.0,67.0,75.0,58.0,50.0,58.0,75.0,75.0,58.0,24.0,49.0
12,10,126.0,327.0,469.0,159.0,201.0,361.0,192.0,160.0,159.0,193.0,50.0,66.0,58.0,66.0,50.0,58.0,99.0,83.0,49.0,58.0,58.0
12,11,210.0,368.0,2679.0,185.0,276.0,310.0,226.0,159.0,226.0,318.0,58.0,58.0,75.0,58.0,74.0,66.0,91.0,66.0,66.0,58.0,50.0
12,12,527.0,310.0,1857.0,133.0,235.0,1003.0,176.0,175.0,143.0,435.0,50.0,58.0,49.0,41.0,50.0,66.0,67.0,66.0,17.0,41.0,24.0
12,13,184.0,319.0,1106.0,201.0,377.0,478.0,226.0,193.0,235.0,385.0,41.0,58.0,75.0,75.0,75.0,50.0,58.0,58.0,41.0,49.0,42.0
12,14,193.0,335.0,2846.0,192.0,260.0,619.0,252.0,276.0,201.0,260.0,58.0,83.0,108.0,74.0,75.0,66.0,92.0,83.0,58.0,33.0,74.0
12,15,167.0,293.0,737.0,251.0,251.0,628.0,210.0,217.0,176.0,369.0,74.0,58.0,75.0,49.0,50.0,50.0,92.0,83.0,67.0,66.0,49.0
12,16,193.0,377.0,679.0,218.0,302.0,494.0,235.0,310.0,226.0,469.0,50.0,58.0,58.0,67.0,75.0,83.0,92.0,66.0,66.0,50.0,50.0
12,17,134.0,268.0,461.0,151.0,234.0,562.0,150.0,218.0,177.0,284.0,74.0,58.0,83.0,66.0,49.0,67.0,66.0,92.0,50.0,49.0,50.0
12,18,176.0,343.0,913.0,260.0,461.0,528.0,201.0,226.0,235.0,293.0,66.0,66.0,66.0,58.0,75.0,50.0,66.0,83.0,75.0,50.0,42.0
12,19,134.0,335.0,1063.0,160.0,226.0,460.0,201.0,252.0,176.0,937.0,50.0,66.0,91.0,50.0,66.0,74.0,58.0,58.0,49.0,49.0,42.0
13,0,148.0,254.0,870.0,135.0,253.0,406.0,160.0,144.0,143.0,304.0,72.0,67.0,67.0,58.0,75.0,59.0,66.0,67.0,75.0,67.0,59.0
13,1,110.0,253.0,828.0,253.0,237.0,489.0,169.0,161.0,186.0,1274.0,67.0,67.0,67.0,33.0,59.0,75.0,84.0,76.0,58.0,58.0,84.0
13,2,109.0,254.0,1233.0,152.0,219.0,685.0,143.0,152.0,178.0,456.0,75.0,59.0,67.0,75.0,75.0,67.0,50.0,67.0,84.0,58.0,58.0
13,3,118.0,270.0,1326.0,118.0,236.0,229.0,143.0,177.0,152.0,186.0,75.0,75.0,59.0,50.0,75.0,59.0,75.0,92.0,76.0,50.0,42.0
13,4,135.0,304.0,2364.0,84.0,329.0,1039.0,152.0,211.0,186.0,852.0,75.0,58.0,50.0,41.0,76.0,67.0,58.0,67.0,67.0,50.0,92.0
13,5,127.0,253.0,1832.0,143.0,330.0,1519.0,160.0,1503.0,397.0,996.0,67.0,41.0,67.0,41.0,76.0,75.0,67.0,76.0,33.0,50.0,75.0
13,6,127.0,228.0,1545.0,144.0,245.0,599.0,144.0,143.0,170.0,118.0,76.0,42.0,101.0,50.0,67.0,67.0,50.0,67.0,59.0,58.0,50.0
13,7,127.0,245.0,607.0,304.0,237.0,1992.0,152.0,169.0,143.0,456.0,50.0,58.0,58.0,42.0,50.0,41.0,75.0,75.0,83.0,75.0,50.0
13,8,76.0,338.0,1182.0,135.0,228.0,245.0,135.0,161.0,160.0,329.0,68.0,109.0,58.0,42.0,75.0,67.0,58.0,67.0,75.0,67.0,93.0
13,9,152.0,228.0,389.0,270.0,557.0,675.0,169.0,169.0,169.0,1375.0,84.0,84.0,76.0,83.0,83.0,75.0,58.0,67.0,66.0,66.0,76.0
13,10,135.0,220.0,920.0,144.0,262.0,456.0,160.0,169.0,160.0,912.0,75.0,42.0,67.0,67.0,84.0,66.0,75.0,84.0,75.0,76.0,67.0
13,11,161.0,228.0,329.0,169.0,355.0,683.0,152.0,152.0,169.0,228.0,84.0,50.0,67.0,67.0,92.0,75.0,76.0,76.0,67.0,59.0,75.0
13,12,124.0,1696.0,667.0,405.0,220.0,945.0,152.0,178.0,135.0,447.0,81.0,75.0,59.0,59.0,84.0,50.0,67.0,67.0,58.0,67.0,67.0
13,13,144.0,261.0,862.0,262.0,261.0,904.0,152.0,160.0,161.0,354.0,58.0,66.0,67.0,67.0,83.0,67.0,67.0,67.0,84.0,66.0,84.0
13,14,118.0,262.0,1680.0,135.0,253.0,372.0,143.0,144.0,160.0,195.0,75.0,67.0,50.0,75.0,75.0,84.0,50.0,76.0,67.0,59.0,83.0
13,15,127.0,228.0,1182.0,135.0,270.0,448.0,152.0,152.0,152.0,296.0,84.0,67.0,67.0,75.0,84.0,76.0,75.0,84.0,75.0,67.0,41.0
13,16,110.0,211.0,481.0,178.0,245.0,540.0,177.0,178.0,194.0,363.0,67.0,42.0,76.0,93.0,75.0,66.0,58.0,76.0,83.0,58.0,58.0
13,17,92.0,245.0,777.0,625.0,236.0,405.0,135.0,161.0,160.0,237.0,50.0,50.0,59.0,58.0,75.0,50.0,76.0,84.0,75.0,59.0,84.0
13,18,127.0,253.0,524.0,363.0,237.0,937.0,152.0,178.0,177.0,422.0,59.0,59.0,67.0,59.0,67.0,67.0,59.0,76.0,75.0,67.0,59.0
13,19,93.0,245.0,692.0,127.0,245.0,751.0,152.0,161.0,186.0,439.0,85.0,50.0,75.0,50.0,75.0,67.0,67.0,67.0,75.0,66.0,84.0
14,0,343.0,243.0,235.0,167.0,210.0,176.0,176.0,134.0,159.0,611.0,58.0,67.0,67.0,49.0,58.0,49.0,58.0,49.0,58.0,49.0,67.0
14,1,185.0,217.0,218.0,176.0,210.0,427.0,184.0,151.0,176.0,201.0,50.0,74.0,67.0,41.0,67.0,66.0,66.0,50.0,66.0,67.0,50.0
14,2,185.0,234.0,185.0,176.0,226.0,210.0,150.0,160.0,192.0,193.0,75.0,83.0,42.0,58.0,66.0,83.0,41.0,42.0,58.0,67.0,66.0
14,3,193.0,235.0,209.0,185.0,226.0,184.0,176.0,168.0,184.0,436.0,50.0,92.0,66.0,58.0,74.0,58.0,50.0,66.0,58.0,50.0,58.0
14,4,193.0,235.0,226.0,218.0,209.0,503.0,176.0,159.0,176.0,553.0,50.0,83.0,66.0,66.0,58.0,67.0,66.0,49.0,58.0,58.0,58.0
14,5,193.0,184.0,193.0,176.0,218.0,151.0,160.0,142.0,143.0,184.0,67.0,58.0,50.0,42.0,67.0,50.0,58.0,41.0,58.0,58.0,58.0
14,6,201.0,218.0,226.0,226.0,243.0,327.0,184.0,159.0,151.0,393.0,66.0,66.0,75.0,58.0,75.0,75.0,74.0,33.0,66.0,58.0,67.0
14,7,201.0,235.0,218.0,226.0,218.0,528.0,175.0,151.0,185.0,385.0,50.0,67.0,66.0,66.0,66.0,66.0,57.0,25.0,75.0,58.0,58.0
14,8,477.0,218.0,218.0,168.0,218.0,210.0,175.0,135.0,159.0,268.0,83.0,92.0,67.0,67.0,75.0,58.0,57.0,8.0,49.0,50.0,58.0
14,9,185.0,209.0,201.0,142.0,243.0,201.0,160.0,150.0,193.0,703.0,58.0,83.0,66.0,58.0,75.0,67.0,58.0,49.0,58.0,66.0,58.0
14,10,185.0,218.0,192.0,168.0,209.0,151.0,168.0,168.0,176.0,209.0,67.0,74.0,41.0,67.0,66.0,58.0,50.0,49.0,66.0,66.0,66.0
14,11,201.0,193.0,210.0,159.0,210.0,142.0,168.0,143.0,150.0,168.0,67.0,50.0,67.0,50.0,58.0,49.0,58.0,33.0,66.0,67.0,58.0
14,12,176.0,218.0,184.0,151.0,234.0,603.0,176.0,143.0,176.0,217.0,50.0,75.0,58.0,50.0,66.0,75.0,58.0,41.0,74.0,74.0,50.0
14,13,234.0,301.0,737.0,410.0,377.0,544.0,184.0,168.0,184.0,946.0,58.0,75.0,67.0,75.0,58.0,58.0,75.0,50.0,58.0,50.0,58.0
14,14,176.0,217.0,201.0,176.0,210.0,184.0,168.0,159.0,192.0,1206.0,49.0,74.0,67.0,58.0,58.0,66.0,50.0,49.0,58.0,58.0,50.0
14,15,176.0,202.0,192.0,168.0,193.0,117.0,168.0,151.0,143.0,326.0,58.0,83.0,66.0,67.0,58.0,58.0,58.0,41.0,58.0,32.0,50.0
14,16,176.0,210.0,210.0,159.0,209.0,243.0,168.0,151.0,176.0,193.0,58.0,67.0,58.0,49.0,66.0,75.0,58.0,41.0,58.0,58.0,58.0
14,17,185.0,209.0,201.0,226.0,210.0,184.0,176.0,151.0,193.0,192.0,58.0,66.0,75.0,58.0,50.0,66.0,58.0,58.0,49.0,49.0,50.0
14,18,285.0,1431.0,1423.0,218.0,260.0,494.0,167.0,168.0,167.0,570.0,67.0,83.0,50.0,58.0,67.0,58.0,58.0,50.0,66.0,67.0,66.0
14,19,184.0,210.0,218.0,201.0,234.0,218.0,176.0,151.0,167.0,419.0,58.0,67.0,58.0,57.0,66.0,66.0,66.0,41.0,58.0,41.0,50.0
15,0,268.0,360.0,2337.0,360.0,377.0,293.0,192.0,319.0,242.0,620.0,134.0,142.0,134.0,150.0,108.0,83.0,41.0,117.0,158.0,125.0,150.0
15,1,301.0,394.0,560.0,394.0,443.0,930.0,268.0,301.0,284.0,887.0,99.0,150.0,133.0,125.0,116.0,100.0,108.0,116.0,141.0,125.0,125.0
15,2,377.0,427.0,610.0,436.0,836.0,611.0,268.0,435.0,351.0,929.0,92.0,150.0,108.0,134.0,124.0,108.0,91.0,116.0,91.0,108.0,117.0
15,3,268.0,343.0,485.0,368.0,369.0,368.0,293.0,284.0,293.0,519.0,116.0,116.0,108.0,108.0,117.0,99.0,100.0,100.0,117.0,117.0,109.0
15,4,293.0,360.0,394.0,251.0,360.0,352.0,226.0,260.0,259.0,344.0,125.0,142.0,117.0,116.0,117.0,100.0,66.0,83.0,116.0,142.0,116.0
15,5,318.0,461.0,920.0,251.0,419.0,444.0,251.0,293.0,309.0,1055.0,142.0,117.0,116.0,142.0,117.0,100.0,91.0,83.0,116.0,125.0,100.0
15,6,302.0,368.0,552.0,343.0,436.0,560.0,293.0,352.0,318.0,527.0,100.0,133.0,133.0,125.0,125.0,74.0,67.0,100.0,141.0,150.0,91.0
15,7,276.0,335.0,410.0,268.0,326.0,386.0,242.0,277.0,318.0,318.0,108.0,125.0,116.0,133.0,117.0,109.0,91.0,100.0,133.0,158.0,125.0
15,8,285.0,344.0,435.0,276.0,360.0,302.0,234.0,285.0,268.0,352.0,125.0,125.0,99.0,108.0,134.0,109.0,100.0,100.0,133.0,150.0,116.0
15,9,293.0,335.0,344.0,301.0,352.0,360.0,251.0,302.0,293.0,418.0,142.0,117.0,117.0,133.0,108.0,100.0,125.0,100.0,108.0,125.0,125.0
15,10,301.0,326.0,854.0,268.0,385.0,385.0,259.0,343.0,310.0,460.0,116.0,108.0,83.0,91.0,116.0,91.0,124.0,108.0,125.0,133.0,150.0
15,11,327.0,360.0,719.0,285.0,393.0,410.0,234.0,327.0,276.0,443.0,84.0,125.0,116.0,100.0,116.0,100.0,91.0,92.0,116.0,133.0,92.0
15,12,351.0,386.0,351.0,260.0,402.0,393.0,252.0,251.0,285.0,343.0,125.0,142.0,108.0,167.0,142.0,100.0,100.0,99.0,133.0,133.0,150.0
